,age,job,marital,education,default,balance,housing,loan,day,month,campaign,pdays,previous,target
2190,44,8,1,1,0,4786,1,1,12,8,1,-1,0,0
2191,44,8,2,1,0,492,1,0,12,8,1,361,2,0
2192,26,0,2,1,0,1,1,0,12,8,2,-1,0,0
2193,34,4,1,1,0,82,1,0,12,8,2,-1,0,0
2194,27,8,2,3,0,-70,1,1,12,8,1,356,1,0
2195,47,2,1,1,0,663,1,1,12,8,1,274,6,0
2196,59,8,1,0,0,64,1,1,12,8,2,-1,0,0
2197,34,4,1,1,0,129,1,0,12,8,4,-1,0,0
2198,50,2,2,1,0,5816,1,0,12,8,1,175,2,0
2199,52,4,1,1,0,555,1,0,12,8,2,-1,0,0
2200,31,4,1,1,0,2279,1,0,12,8,3,-1,0,0
2201,29,6,2,1,0,241,1,0,12,8,5,-1,0,0
2202,35,2,1,1,0,1193,0,0,12,8,2,-1,0,0
2203,49,8,1,1,0,271,1,1,12,8,2,330,2,0
2204,53,2,0,1,0,28,1,1,12,8,4,-1,0,0
2205,35,10,1,1,0,135,1,0,12,8,3,-1,0,0
2206,33,10,2,1,0,399,1,0,13,8,2,345,3,0
2207,47,8,1,1,0,-553,1,0,13,8,7,-1,0,0
2208,31,8,1,1,0,1078,1,0,13,8,4,175,4,0
2209,40,7,2,2,0,406,1,0,13,8,1,371,1,0
2210,58,4,1,1,0,602,1,0,13,8,1,-1,0,0
2211,36,10,2,1,0,61,1,0,13,8,1,359,8,0
2212,27,4,1,1,0,912,1,0,13,8,1,-1,0,0
2213,37,4,1,1,0,1419,1,0,13,8,12,349,1,0
2214,59,4,0,1,0,61,1,0,13,8,1,-1,0,0
2215,29,8,2,1,0,6737,1,0,13,8,7,-1,0,0
2216,45,10,0,2,0,378,1,1,13,8,2,-1,0,0
2217,34,4,1,0,0,828,0,0,13,8,1,345,8,0
2218,32,4,2,1,0,2764,1,0,13,8,1,357,1,0
2219,33,4,1,1,0,247,1,1,13,8,1,352,5,0
2220,27,4,2,0,0,215,1,0,13,8,3,-1,0,0
2221,33,4,0,0,0,289,1,0,13,8,1,-1,0,0
2222,35,10,0,1,0,2610,1,0,13,8,1,-1,0,0
2223,34,4,0,1,0,52,1,0,13,8,1,348,1,0
2224,29,4,1,0,0,1127,1,0,13,8,1,349,1,0
2225,40,8,1,1,0,-378,1,1,13,8,1,295,6,0
2226,31,8,1,1,0,162,1,0,13,8,1,364,2,0
2227,30,7,2,2,0,593,1,0,13,8,3,-1,0,0
2228,34,7,2,2,0,1,1,0,13,8,1,-1,0,0
2229,23,9,2,2,0,882,1,0,13,8,1,-1,0,0
2230,57,4,1,0,0,649,1,0,13,8,2,-1,0,0
2231,40,4,0,1,0,635,1,0,13,8,2,-1,0,0
2232,33,4,1,1,0,2737,1,0,13,8,3,-1,0,0
2233,24,2,2,1,0,96,1,0,13,8,2,348,3,0
2234,45,7,1,2,0,54,1,0,13,8,3,-1,0,0
2235,49,8,1,1,0,2409,1,0,13,8,4,293,2,0
2236,32,7,2,2,0,3821,1,0,13,8,2,-1,0,0
2237,45,10,0,1,0,809,1,0,13,8,2,363,4,0
2238,49,2,2,0,0,655,1,0,13,8,5,-1,0,0
2239,31,10,1,1,0,668,1,1,13,8,2,173,4,0
2240,52,5,1,1,0,3332,1,1,13,8,4,-1,0,0
2241,27,2,2,1,0,65,1,0,14,8,6,-1,0,0
2242,26,2,2,1,0,20,1,0,14,8,5,370,4,0
2243,33,10,1,2,0,-269,1,1,14,8,4,-1,0,0
2244,44,4,1,1,0,-182,1,1,14,8,10,-1,0,0
2245,49,4,1,1,0,-454,1,0,14,8,1,-1,0,0
2246,29,4,2,2,0,328,1,0,14,8,1,175,1,0
2247,34,2,0,1,0,869,1,0,14,8,1,350,1,0
2248,34,7,2,2,0,85,0,0,14,8,1,-1,0,0
2249,35,10,1,1,0,720,1,0,14,8,6,36,3,0
2250,37,7,2,2,0,3202,1,0,14,8,8,-1,0,0
2251,37,7,1,2,0,1738,1,0,14,8,1,358,1,0
2252,26,4,1,0,0,206,1,0,14,8,2,-1,0,0
2253,32,4,1,1,0,175,1,0,14,8,2,364,2,0
2254,26,6,1,1,0,704,1,1,14,8,3,-1,0,0
2255,21,4,2,1,0,1105,1,0,14,8,1,-1,0,0
2256,37,8,2,1,0,1048,1,0,14,8,1,-1,0,0
2257,33,4,1,0,0,422,1,0,14,8,1,-1,0,0
2258,32,2,1,1,0,774,1,1,14,8,1,175,6,0
2259,55,8,2,1,0,1126,1,0,14,8,1,-1,0,0
2260,54,7,0,2,0,-449,1,0,14,8,1,-1,0,0
2261,56,3,0,0,0,48,1,0,14,8,2,-1,0,0
2262,32,4,1,1,0,2447,1,0,14,8,2,-1,0,0
2263,57,4,2,0,0,739,1,0,14,8,2,364,1,0
2264,34,4,1,0,0,4608,1,0,14,8,7,-1,0,0
2265,26,6,2,1,0,1377,1,0,14,8,2,-1,0,0
2266,35,8,2,1,0,608,0,0,14,8,3,-1,0,0
2267,33,4,1,1,0,1287,1,0,14,8,3,-1,0,0
2268,54,4,1,1,0,-135,1,0,14,8,3,370,2,0
2269,48,4,1,1,0,685,1,0,14,8,10,-1,0,0
2270,47,4,1,0,0,-169,1,1,14,8,2,310,1,0
2271,35,4,1,0,0,3051,0,0,14,8,4,-1,0,0
2272,46,4,1,0,0,1291,1,0,14,8,3,259,17,0
2273,28,10,0,2,0,317,1,0,15,8,3,294,5,0
2274,26,6,2,1,0,293,0,0,15,8,3,-1,0,0
2275,27,8,1,1,0,363,1,0,15,8,1,-1,0,0
2276,29,5,2,1,0,0,1,0,15,8,1,176,1,0
2277,37,4,1,0,0,49,1,0,15,8,1,-1,0,0
2278,30,8,1,1,0,1398,1,1,15,8,1,-1,0,0
2279,28,2,2,1,0,278,1,0,15,8,1,-1,0,0
2280,28,4,1,0,0,123,1,0,15,8,4,-1,0,0
2281,25,4,1,1,0,484,1,0,15,8,1,361,2,0
2282,31,4,2,1,0,1211,1,0,15,8,1,361,4,0
2283,30,2,2,2,0,1531,1,0,15,8,1,352,5,0
2284,53,4,2,0,0,210,1,0,15,8,1,368,1,0
2285,21,4,2,1,0,780,1,0,15,8,1,-1,0,0
2286,25,8,2,1,0,-74,1,0,15,8,1,345,1,0
2287,44,2,0,1,0,-179,1,0,15,8,1,-1,0,0
2288,45,4,1,0,0,900,1,0,15,8,1,340,1,0
2289,36,10,2,1,0,553,1,0,15,8,2,270,8,0
2290,33,8,1,1,0,2791,1,0,15,8,1,-1,0,0
2291,49,9,1,1,0,505,1,0,15,8,2,-1,0,0
2292,34,2,1,1,0,1479,0,0,15,8,2,-1,0,0
2293,40,2,1,1,0,438,1,0,15,8,2,-1,0,0
2294,50,2,2,0,0,181,1,0,15,8,4,372,3,0
2295,23,2,2,1,0,507,1,0,15,8,1,367,3,0
2296,48,4,1,1,0,480,1,0,15,8,1,352,2,0
2297,42,5,1,1,0,169,1,0,15,8,4,-1,0,0
2298,31,10,2,1,0,1064,1,0,15,8,2,-1,0,0
2299,29,10,1,1,0,84,0,0,15,8,2,-1,0,0
2300,34,2,2,1,0,148,1,0,15,8,4,374,2,0
2301,30,4,0,1,0,201,1,0,15,8,8,365,24,0
2302,54,2,0,1,0,-394,1,0,15,8,5,365,2,0
2303,48,4,1,0,0,108,1,0,15,8,5,367,7,0
2304,25,4,2,0,0,-179,1,0,15,8,2,-1,0,0
2305,29,2,2,1,0,862,1,0,15,8,2,-1,0,0
2306,30,4,2,1,0,574,1,0,15,8,4,-1,0,0
2307,32,7,2,2,0,1012,1,1,15,8,3,-1,0,0
2308,24,6,2,0,0,177,1,0,15,8,3,-1,0,0
2309,24,4,2,1,0,474,1,0,15,8,2,-1,0,0
2310,30,4,2,1,0,217,1,0,15,8,3,-1,0,0
2311,40,4,2,0,0,-21,0,0,18,8,2,368,3,0
2312,27,10,2,1,0,-2,1,1,18,8,5,-1,0,0
2313,24,2,2,1,0,141,1,0,18,8,4,349,6,0
2314,29,4,1,0,0,54,1,0,18,8,6,-1,0,0
2315,21,6,1,2,1,-230,1,0,18,8,2,-1,0,0
2316,22,10,2,1,0,-232,1,0,18,8,1,-1,0,0
2317,30,8,2,1,0,545,1,0,18,8,1,180,1,0
2318,35,4,2,1,0,6281,1,0,18,8,1,-1,0,0
2319,29,10,1,2,0,4575,1,0,18,8,1,-1,0,0
2320,35,2,0,1,0,5768,1,0,18,8,1,-1,0,0
2321,58,4,1,1,0,1075,1,0,18,8,1,-1,0,0
2322,30,8,2,1,1,687,1,0,18,8,1,-1,0,0
2323,31,4,1,0,0,80,1,0,18,8,1,-1,0,0
2324,40,4,1,3,0,247,1,0,18,8,3,-1,0,0
2325,31,8,2,1,0,1659,1,0,18,8,2,353,6,0
2326,27,2,1,1,0,22171,1,0,18,8,1,355,3,0
2327,20,6,2,1,0,330,1,0,18,8,1,-1,0,0
2328,48,8,0,1,0,-203,1,0,18,8,5,297,1,0
2329,31,4,2,1,0,-38,1,0,18,8,1,-1,0,0
2330,28,2,2,1,0,219,1,1,18,8,6,-1,0,0
2331,28,4,1,1,0,-135,1,0,18,8,1,-1,0,0
2332,27,9,2,2,0,476,1,0,18,8,1,-1,0,0
2333,26,7,2,2,0,-386,1,0,18,8,2,-1,0,0
2334,50,10,0,1,0,116,1,0,18,8,2,321,14,0
2335,24,4,2,0,0,-887,1,0,18,8,2,-1,0,0
2336,33,2,1,1,0,10133,0,1,18,8,2,-1,0,0
2337,35,4,1,1,0,139,1,0,18,8,5,-1,0,0
2338,23,4,2,0,0,292,1,1,18,8,2,-1,0,0
2339,23,7,1,2,0,127,1,0,18,8,2,-1,0,0
2340,35,4,1,1,0,-83,1,0,18,8,4,-1,0,0
2341,28,4,2,1,0,8950,1,0,18,8,4,355,1,0
2342,56,4,1,1,0,876,1,0,18,8,2,-1,0,0
2343,32,4,2,0,0,18,0,0,18,8,4,360,3,0
2344,29,2,2,1,0,-422,1,0,18,8,2,329,15,0
2345,22,8,1,1,0,183,1,0,18,8,4,-1,0,0
2346,46,8,1,0,0,116,1,0,18,8,4,341,3,0
2347,21,8,2,1,0,1393,1,1,18,8,8,-1,0,0
2348,45,2,0,1,0,397,1,1,22,8,1,95,2,0
2349,43,1,2,3,0,3274,1,0,22,8,1,95,1,0
2350,54,7,1,2,0,511,0,0,22,8,2,94,3,0
2351,40,2,1,2,0,1,1,0,22,8,3,-1,0,0
2352,35,10,1,2,0,732,0,0,25,8,1,-1,0,0
2353,24,6,2,2,0,5169,1,0,25,8,1,35,2,0
2354,26,10,2,2,0,0,1,0,25,8,1,40,2,0
2355,28,2,1,1,0,1165,0,0,25,8,1,35,2,0
2356,35,9,1,2,0,2211,1,0,25,8,1,-1,0,0
2357,27,10,2,1,0,6,0,0,25,8,1,-1,0,0
2358,22,9,2,3,0,1179,0,0,26,8,1,105,1,0
2359,43,7,1,2,0,79,0,0,26,8,1,-1,0,0
2360,31,7,1,2,0,1778,0,0,26,8,1,103,1,0
2361,54,10,1,2,0,6507,0,0,26,8,1,-1,0,0
2362,26,9,2,2,0,805,0,0,26,8,1,99,1,0
2363,46,7,1,2,0,0,0,0,26,8,1,-1,0,0
2364,53,4,1,0,0,655,1,0,26,8,2,-1,0,0
2365,60,7,1,2,0,1574,0,0,26,8,2,349,1,0
2366,35,2,1,1,0,1967,0,0,27,8,1,212,1,0
2367,43,7,1,2,0,1188,0,0,27,8,2,-1,0,0
2368,45,7,2,2,0,0,0,0,27,8,1,-1,0,0
2369,23,7,2,2,0,222,0,0,27,8,1,-1,0,0
2370,52,10,1,1,0,196,1,1,27,8,2,99,1,0
2371,23,10,1,1,0,517,0,0,28,8,3,-1,0,0
2372,46,2,0,1,0,3280,0,0,1,6,1,-1,0,0
2373,46,10,2,1,0,5862,0,0,1,6,1,-1,0,0
2374,49,10,1,1,0,1684,0,1,1,6,2,-1,0,0
2375,47,11,2,3,0,1819,0,0,1,6,1,-1,0,0
2376,48,7,1,2,0,3842,0,0,1,6,2,-1,0,0
2377,41,7,1,2,0,10758,1,0,1,6,1,-1,0,0
2378,24,7,2,2,0,3178,0,0,2,6,1,-1,0,0
2379,36,9,1,2,0,846,0,0,2,6,1,-1,0,0
2380,55,7,0,2,0,1633,0,0,2,6,1,-1,0,0
2381,24,2,2,1,0,96,0,0,2,6,1,27,2,0
2382,35,5,1,2,0,189,0,0,2,6,2,-1,0,0
2383,32,2,1,2,0,21,0,1,2,6,1,92,2,0
2384,27,4,1,1,0,15,0,0,3,6,1,-1,0,0
2385,44,8,1,1,0,332,0,0,3,6,1,-1,0,0
2386,24,10,2,1,0,1231,1,0,3,6,2,96,5,0
2387,26,10,2,2,0,3623,0,0,3,6,2,85,1,0
2388,41,7,1,2,0,15787,0,1,3,6,3,-1,0,0
2389,27,7,2,2,0,1739,1,0,3,6,1,-1,0,0
2390,34,1,1,1,0,352,1,0,4,6,2,-1,0,0
2391,37,2,2,2,0,22086,0,0,4,6,1,-1,0,0
2392,23,8,2,1,0,594,0,0,4,6,2,-1,0,0
2393,25,6,2,1,0,538,0,0,4,6,2,-1,0,0
2394,54,7,2,2,0,0,0,0,5,6,4,-1,0,0
2395,32,8,2,2,0,88,0,0,5,6,1,99,1,0
2396,22,7,2,2,0,1004,1,0,5,6,1,67,2,0
2397,33,7,1,2,0,697,0,0,5,6,2,304,1,0
2398,37,7,1,2,0,1241,1,0,5,6,2,-1,0,0
2399,35,11,2,2,0,0,0,0,8,6,2,97,1,0
2400,29,7,1,2,0,242,1,0,9,6,4,-1,0,0
2401,50,7,0,2,0,151,0,0,9,6,4,-1,0,0
2402,48,10,1,2,0,58,1,0,12,6,2,-1,0,0
2403,22,2,2,2,0,454,1,0,15,6,1,-1,0,0
2404,33,9,2,2,0,71,0,0,15,6,1,-1,0,0
2405,37,10,1,1,0,697,0,0,15,6,1,-1,0,0
2406,28,2,1,1,0,124,0,0,16,6,2,-1,0,0
2407,48,7,1,2,0,2,0,0,16,6,2,-1,0,0
2408,28,7,2,2,0,8535,0,0,18,6,2,-1,0,0
2409,24,7,0,2,0,667,0,0,19,6,2,-1,0,0
2410,24,1,2,1,0,771,0,0,22,6,1,109,1,0
2411,44,10,1,1,0,584,0,0,30,6,1,-1,0,0
2412,24,8,2,2,0,0,0,1,1,5,4,-1,0,0
2413,28,7,2,2,0,536,0,0,2,5,1,-1,0,0
2414,31,10,1,1,0,3000,1,1,2,5,1,-1,0,0
2415,32,7,1,2,0,0,0,0,3,5,1,72,1,0
2416,33,8,2,2,0,0,0,0,3,5,1,-1,0,0
2417,19,6,2,1,0,39,0,0,6,5,2,-1,0,0
2418,48,7,1,1,0,2892,0,0,7,5,1,385,1,0
2419,26,8,2,1,0,126,0,0,7,5,1,-1,0,0
2420,27,10,1,1,0,1599,1,0,8,5,1,61,1,0
2421,54,2,1,1,0,5084,1,1,8,5,1,-1,0,0
2422,69,3,1,0,0,154,0,0,13,5,4,-1,0,0
2423,55,10,1,1,0,0,0,0,27,5,2,-1,0,0
2424,62,3,1,1,0,3,0,0,4,1,1,-1,0,0
2425,68,3,1,1,0,19317,1,0,4,1,1,-1,0,0
2426,53,7,1,2,0,1356,1,0,5,1,2,93,2,0
2427,45,7,1,2,0,6945,0,0,5,1,5,356,3,0
2428,40,7,1,2,0,0,0,0,6,1,2,98,6,0
2429,66,3,1,2,0,3,0,0,6,1,1,-1,0,0
2430,72,3,1,2,0,2,0,0,7,1,2,-1,0,0
2431,49,2,1,1,0,5361,0,0,7,1,1,-1,0,0
2432,32,10,1,2,0,7050,0,0,7,1,1,-1,0,0
2433,16,6,2,3,0,108,0,0,10,1,1,-1,0,0
2434,80,3,1,3,0,355,0,0,10,1,1,-1,0,0
2435,21,6,2,2,0,1592,0,0,10,1,1,-1,0,0
2436,57,3,1,1,0,4365,0,0,11,1,1,-1,0,0
2437,57,10,1,1,0,589,1,0,11,1,1,190,5,0
2438,42,10,1,1,0,994,1,0,11,1,1,78,5,0
2439,72,11,1,3,0,1165,0,0,11,1,3,-1,0,0
2440,30,7,2,2,0,3283,0,0,12,1,2,191,2,0
2441,40,2,1,1,0,3138,0,0,12,1,1,-1,0,0
2442,35,2,2,2,0,3954,1,0,12,1,1,117,2,0
2443,80,3,1,1,0,1610,0,0,12,1,1,-1,0,0
2444,32,8,1,1,0,1337,0,0,12,1,2,104,1,0
2445,30,9,0,2,0,3271,0,0,12,1,1,100,3,0
2446,71,3,1,1,0,3,0,0,13,1,3,189,1,0
2447,67,10,1,1,0,0,0,0,13,1,2,188,1,0
2448,22,6,2,1,0,0,0,0,13,1,2,-1,0,0
2449,74,3,0,0,0,166,0,0,13,1,1,-1,0,0
2450,34,10,2,1,0,376,0,0,13,1,1,-1,0,0
2451,59,1,0,1,0,2026,0,0,14,1,3,73,1,0
2452,59,7,0,2,0,3368,0,0,14,1,1,-1,0,0
2453,35,6,2,3,0,444,0,0,14,1,1,102,5,0
2454,44,7,1,2,0,226,1,0,14,1,3,270,3,0
2455,23,9,2,3,0,1179,0,0,17,1,1,83,2,0
2456,52,7,1,2,0,7,0,0,17,1,2,-1,0,0
2457,55,7,1,2,0,12972,0,0,18,1,1,-1,0,0
2458,64,3,1,1,0,4083,0,0,18,1,1,-1,0,0
2459,67,3,1,3,0,6320,0,0,19,1,2,-1,0,0
2460,42,7,1,2,0,976,0,0,19,1,1,-1,0,0
2461,26,6,2,1,0,67,0,0,20,1,3,199,2,0
2462,43,7,1,2,0,3186,0,0,20,1,1,-1,0,0
2463,18,6,2,1,0,215,0,0,21,1,4,183,1,0
2464,37,2,1,3,0,3252,0,0,21,1,1,-1,0,0
2465,27,7,2,2,0,265,0,0,24,1,2,94,1,0
2466,33,2,2,1,0,1810,1,0,25,1,2,92,2,0
2467,32,2,2,1,0,745,1,1,25,1,1,-1,0,0
2468,64,3,1,3,0,34,0,0,26,1,2,-1,0,0
2469,66,3,1,1,0,2048,0,0,27,1,1,-1,0,0
2470,32,10,2,2,0,612,0,0,28,1,1,95,1,0
2471,36,10,2,2,0,0,0,0,28,1,2,-1,0,0
2472,55,7,1,3,0,1504,1,0,31,1,3,101,2,0
2473,32,4,2,1,0,869,0,0,31,1,1,-1,0,0
2474,45,10,1,3,0,886,1,0,1,11,1,-1,0,0
2475,32,8,2,1,0,528,1,0,2,11,3,100,5,0
2476,51,7,1,2,0,994,0,0,3,11,1,98,3,0
2477,28,7,2,2,0,1675,0,0,4,11,1,-1,0,0
2478,65,0,1,0,0,2179,1,0,4,11,7,-1,0,0
2479,23,7,2,2,0,490,0,0,7,11,1,-1,0,0
2480,32,7,1,2,0,1022,1,0,8,11,1,-1,0,0
2481,71,3,1,2,0,14220,1,0,9,11,1,-1,0,0
2482,26,2,2,1,0,261,1,1,9,11,2,98,4,0
2483,25,6,2,2,0,-148,1,0,11,11,3,224,1,0
2484,71,3,0,2,1,1236,1,0,14,11,4,-1,0,0
2485,56,8,1,1,0,654,0,0,15,11,1,-1,0,0
2486,40,10,1,1,0,1819,0,0,16,11,1,103,2,0
2487,24,7,2,2,0,1646,0,0,18,11,5,-1,0,0
2488,47,2,1,1,0,2601,0,0,24,11,1,-1,0,0
2489,77,3,0,1,0,0,0,0,25,11,1,-1,0,0
2490,57,7,1,3,0,0,0,0,30,11,1,-1,0,0
2491,34,10,1,2,0,202,0,0,1,10,1,122,2,0
2492,37,2,1,1,0,26233,0,0,2,10,1,-1,0,0
2493,70,3,1,0,0,8897,0,0,6,10,2,-1,0,0
2494,56,2,1,1,0,16873,0,0,7,10,1,-1,0,0
2495,61,0,1,2,0,1389,0,0,8,10,3,183,1,0
2496,19,6,2,1,0,2488,0,0,12,10,1,-1,0,0
2497,72,4,1,0,0,4415,0,0,13,10,1,-1,0,0
2498,62,3,1,1,0,1495,0,0,13,10,1,57,2,0
2499,33,9,1,2,0,1178,1,1,14,10,3,182,2,0
2500,70,3,1,1,0,1310,0,0,15,10,1,-1,0,0
2501,57,7,1,2,0,1318,0,0,16,10,1,185,2,0
2502,32,8,2,2,0,3119,0,0,16,10,1,-1,0,0
2503,63,3,1,1,0,588,0,0,19,10,2,-1,0,0
2504,59,1,1,1,0,561,0,0,19,10,2,-1,0,0
2505,23,6,2,1,0,3165,0,0,20,10,2,-1,0,0
2506,25,6,2,2,0,24025,0,0,21,10,1,-1,0,0
2507,70,3,1,1,0,2064,0,0,22,10,1,-1,0,0
2508,37,10,1,1,0,0,1,0,23,10,1,184,1,0
2509,40,2,1,1,0,0,0,0,26,10,2,200,2,0
2510,46,7,2,2,0,311,1,1,27,10,1,158,1,0
2511,76,3,1,3,0,992,0,0,27,10,2,-1,0,0
2512,68,3,1,0,0,7945,0,0,28,10,1,-1,0,0
2513,28,7,2,2,0,697,0,0,29,10,3,80,5,0
2514,61,7,1,2,0,477,1,0,29,10,1,520,1,0
2515,30,7,2,2,0,2846,1,0,30,10,1,-1,0,0
2516,60,3,0,1,0,4243,0,0,30,10,2,-1,0,0
2517,31,7,2,2,0,576,0,0,2,9,1,-1,0,0
2518,52,2,2,1,0,2398,1,0,3,9,1,-1,0,0
2519,36,1,1,2,0,2812,1,0,3,9,1,187,1,0
2520,31,7,2,2,0,5276,0,0,4,9,1,-1,0,0
2521,31,6,1,1,0,1536,0,0,9,9,1,94,2,0
2522,44,2,2,1,0,1534,0,0,10,9,1,95,3,0
2523,47,2,1,1,0,0,0,0,10,9,1,190,1,0
2524,31,8,1,1,0,1076,0,0,11,9,1,96,5,0
2525,72,3,1,1,0,4130,0,0,12,9,1,-1,0,0
2526,36,2,1,1,0,1767,1,0,12,9,7,-1,0,0
2527,36,5,1,2,0,1438,0,0,13,9,5,-1,0,0
2528,62,3,0,2,0,0,0,0,13,9,2,-1,0,0
2529,42,9,1,2,0,10072,0,0,16,9,3,208,1,0
2530,33,10,1,2,0,3160,1,0,16,9,2,95,1,0
2531,55,10,0,2,0,0,0,0,17,9,2,91,1,0
2532,42,7,1,0,0,5310,1,0,25,9,2,97,4,0
2533,64,3,0,0,0,1840,0,0,25,9,1,85,4,0
2534,30,5,1,1,0,390,0,0,30,9,1,-1,0,0
2535,26,8,2,1,0,339,0,0,3,2,1,182,1,0
2536,42,7,1,2,0,144,0,0,7,2,1,283,3,0
2537,29,10,1,1,0,684,1,0,7,2,3,-1,0,0
2538,71,3,1,1,0,91,0,0,9,2,6,-1,0,0
2539,28,8,1,1,0,517,0,0,11,2,2,-1,0,0
2540,81,3,0,1,0,452,0,0,16,2,1,-1,0,0
2541,29,7,2,2,0,596,0,0,17,2,6,196,2,0
2542,29,10,1,2,0,3338,1,0,21,2,2,-1,0,0
2543,43,8,1,2,0,4216,0,0,24,2,2,195,2,0
2544,36,2,1,1,0,11303,0,0,28,2,2,216,2,0
2545,46,7,0,2,0,461,0,0,30,2,2,-1,0,0
2546,25,8,2,1,0,302,0,0,8,4,1,189,1,0
2547,34,7,1,2,0,93,0,0,11,4,3,96,4,0
2548,23,4,2,1,0,2007,0,0,12,4,2,-1,0,0
2549,41,10,2,3,0,5372,1,0,13,4,3,-1,0,0
2550,30,10,2,2,0,471,0,0,14,4,1,-1,0,0
2551,79,3,1,0,0,8556,0,0,18,4,2,272,2,0
2552,35,7,2,2,0,2163,0,0,25,4,1,234,1,0
2553,77,3,1,1,0,4112,0,0,26,4,1,95,2,0
2554,50,4,1,3,0,51,0,0,27,4,3,-1,0,0
2555,66,3,1,0,0,747,0,0,28,4,3,93,1,0
2556,32,2,1,2,0,0,0,0,28,4,2,-1,0,0
2557,30,7,0,2,0,530,1,0,29,4,1,127,3,0
2558,72,3,2,2,0,1285,0,0,1,3,2,91,7,0
2559,64,0,1,3,0,2645,0,0,3,3,2,-1,0,0
2560,78,3,1,3,0,4807,0,0,3,3,2,104,4,0
2561,76,3,1,0,0,2223,0,0,4,3,1,-1,0,0
2562,63,0,1,1,0,2,0,0,4,3,2,93,1,0
2563,35,2,1,1,0,96,0,0,5,3,1,182,3,0
2564,23,7,2,2,0,145,0,0,5,3,1,182,1,0
2565,53,2,1,1,0,1228,1,1,8,3,2,188,1,0
2566,53,2,1,1,0,10541,0,0,9,3,2,92,1,0
2567,48,1,0,1,0,201,0,0,10,3,2,92,2,0
2568,61,3,1,2,0,5267,0,0,11,3,3,-1,0,0
2569,27,10,2,1,0,113,0,0,12,3,2,183,4,0
2570,48,1,1,1,0,926,0,0,15,3,4,185,6,0
2571,32,7,2,2,0,2159,0,0,18,3,1,-1,0,0
2572,31,7,1,2,0,2213,0,0,18,3,1,385,9,0
2573,53,7,1,2,0,597,0,0,22,3,1,-1,0,0
2574,33,7,1,2,0,1380,0,0,23,3,1,-1,0,0
2575,48,1,1,2,0,1571,1,0,24,3,3,-1,0,0
2576,52,10,1,1,0,196,1,1,24,3,1,273,3,0
2577,28,6,2,1,0,48,0,0,25,3,1,191,2,0
2578,57,1,0,1,0,79,1,0,1,7,1,592,2,0
2579,24,8,2,1,0,162,1,0,2,7,2,130,8,0
2580,32,6,2,3,0,242,0,0,4,7,2,244,2,0
2581,28,4,1,0,0,201,1,0,5,7,7,186,13,0
2582,45,6,2,3,0,1527,0,0,8,7,1,-1,0,0
2583,33,10,1,1,0,294,1,0,9,7,1,90,4,0
2584,58,7,1,2,0,1016,0,0,11,7,2,91,1,0
2585,40,7,2,2,0,1509,0,0,15,7,2,124,1,0
2586,60,3,0,1,0,514,0,0,16,7,1,124,9,0
2587,59,3,1,1,0,2126,0,0,18,7,1,343,1,0
2588,33,7,2,2,0,5958,1,0,22,7,1,-1,0,0
2589,24,7,2,2,0,1370,0,0,25,7,1,295,1,0
2590,28,9,2,2,0,916,0,0,29,7,2,90,2,0
2591,25,6,2,1,0,6036,0,0,31,7,1,181,1,0
2592,53,2,1,1,0,459,0,0,5,0,1,-1,0,0
2593,50,1,1,2,0,377,0,0,6,0,1,319,3,0
2594,34,7,2,2,0,579,0,0,12,0,1,-1,0,0
2595,33,10,1,1,0,2201,0,0,12,0,1,-1,0,0
2596,36,7,1,2,0,413,0,0,13,0,1,179,2,0
2597,22,7,2,2,0,736,1,0,15,0,2,246,2,0
2598,25,8,2,1,0,453,0,0,19,0,2,-1,0,0
2599,23,6,2,3,0,722,0,0,21,0,2,-1,0,0
2600,41,7,0,2,0,5037,0,0,23,0,9,185,5,0
2601,30,2,2,1,0,154,1,0,26,0,1,521,2,0
2602,55,10,1,2,0,1320,0,0,28,0,2,-1,0,0
2603,47,2,1,1,0,707,1,0,29,0,3,-1,0,0
2604,32,1,2,1,0,1965,0,0,4,8,1,-1,0,0
2605,24,10,2,2,0,401,0,0,5,8,2,-1,0,0
2606,54,0,1,1,0,1182,1,0,6,8,2,241,2,0
2607,47,4,1,2,0,3745,0,0,7,8,1,200,1,0
2608,42,7,1,2,0,27696,0,0,12,8,2,89,5,0
2609,26,2,2,1,0,4745,0,0,12,8,1,181,5,0
2610,48,4,1,1,0,1230,1,0,13,8,2,182,3,0
2611,70,3,1,1,0,1164,0,0,14,8,3,185,2,0
2612,56,4,1,1,0,448,1,1,17,8,1,181,2,0
2613,62,3,1,1,0,3114,0,0,18,8,2,186,1,0
2614,78,3,1,3,0,3208,0,0,20,8,3,-1,0,0
2615,49,9,0,2,0,3293,0,0,24,8,1,77,9,0
2616,36,10,1,1,0,205,0,0,26,8,1,-1,0,0
2617,26,8,2,2,0,128,0,0,27,8,1,414,1,0
2618,83,3,0,0,0,0,0,0,31,8,1,77,3,0
2619,31,1,2,1,0,427,0,0,1,6,1,-1,0,0
2620,62,7,1,2,0,5008,0,0,4,6,2,-1,0,0
2621,21,6,2,2,0,508,0,0,8,6,1,-1,0,0
2622,50,2,1,1,0,2971,0,0,9,6,2,-1,0,0
2623,66,2,1,1,0,4041,0,0,14,6,2,-1,0,0
2624,48,10,0,1,0,1290,0,0,16,6,1,-1,0,0
