,age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,target
6396,25,2,1,1,0,-48,1,0,2,20,6,2,-1,0,0
6397,60,10,1,1,0,0,0,0,2,20,6,2,-1,0,0
6398,35,4,1,1,0,43,1,0,2,20,6,3,-1,0,0
6399,42,10,1,2,0,-215,0,0,2,20,6,5,-1,0,1
6400,56,9,1,1,0,549,0,1,2,20,6,2,-1,0,0
6401,26,8,1,1,0,-494,1,0,2,20,6,2,-1,0,0
6402,49,7,0,2,0,557,1,0,2,20,6,5,-1,0,0
6403,51,7,1,2,0,3045,0,1,2,20,6,2,-1,0,0
6404,34,4,2,1,0,7123,0,0,2,20,6,17,-1,0,0
6405,51,3,1,1,0,1295,0,1,2,20,6,2,-1,0,0
6406,37,2,2,1,0,470,1,0,2,20,6,2,-1,0,0
6407,43,2,1,1,0,506,0,0,2,20,6,1,-1,0,0
6408,47,10,1,2,0,1694,0,1,2,20,6,3,-1,0,1
6409,55,0,1,0,0,16,0,0,2,20,6,1,-1,0,0
6410,42,2,1,1,1,-9,0,0,2,20,6,1,-1,0,0
6411,37,10,0,1,0,80,0,0,2,20,6,2,-1,0,0
6412,51,1,1,1,0,495,1,1,2,20,6,8,-1,0,0
6413,47,9,1,1,0,1121,0,0,2,20,6,6,-1,0,0
6414,57,2,1,3,0,5,0,0,2,20,6,2,-1,0,0
6415,56,4,1,1,0,475,1,1,2,20,6,4,-1,0,0
6416,54,8,1,1,0,515,0,1,2,20,6,2,-1,0,0
6417,41,9,0,2,0,-319,0,0,2,20,6,3,-1,0,0
6418,32,4,1,1,0,490,1,0,2,20,6,12,-1,0,0
6419,37,4,0,0,0,4168,1,0,2,20,6,3,-1,0,0
6420,35,7,1,2,0,142,0,0,2,20,6,2,-1,0,0
6421,36,6,2,3,0,9669,0,0,2,20,6,3,-1,0,0
6422,56,0,1,0,0,954,0,0,2,20,6,10,-1,0,0
6423,44,7,0,2,0,2237,1,0,2,20,6,2,-1,0,0
6424,36,4,1,0,0,3419,1,0,2,20,6,5,-1,0,0
6425,30,2,2,1,0,2326,1,0,2,20,6,3,-1,0,0
6426,42,1,1,1,0,396,0,1,2,20,6,2,-1,0,0
6427,52,9,1,0,0,-107,1,1,2,20,6,2,-1,0,0
6428,48,4,1,1,0,10724,0,0,2,20,6,3,-1,0,0
6429,50,4,0,3,0,2812,1,0,2,20,6,37,-1,0,0
6430,28,2,1,1,0,685,1,0,2,20,6,3,-1,0,0
6431,43,4,1,0,0,377,0,1,2,20,6,5,-1,0,0
6432,35,8,1,1,0,0,0,0,2,20,6,14,-1,0,0
6433,34,4,2,0,0,1313,1,0,2,20,6,10,-1,0,0
6434,33,9,1,1,0,273,0,0,2,20,6,4,-1,0,0
6435,54,9,0,2,0,1323,0,0,2,20,6,4,-1,0,0
6436,35,4,2,1,0,3876,0,0,2,20,6,12,-1,0,0
6437,58,3,1,0,0,741,0,0,2,20,6,2,-1,0,0
6438,36,7,0,2,0,155,1,0,2,20,6,26,-1,0,0
6439,45,1,0,1,0,5163,0,0,2,20,6,2,-1,0,0
6440,42,4,1,1,0,494,0,0,2,20,6,2,-1,0,0
6441,35,4,1,0,0,1779,1,0,2,20,6,3,-1,0,0
6442,37,1,1,1,0,1654,0,0,2,20,6,6,-1,0,0
6443,37,9,2,3,0,0,0,0,2,20,6,11,-1,0,0
6444,36,10,2,2,0,1113,0,0,2,20,6,4,-1,0,0
6445,32,4,1,0,0,0,1,1,2,20,6,29,-1,0,0
6446,27,2,2,1,0,-498,1,0,2,20,6,14,-1,0,0
6447,35,0,1,3,0,3075,0,0,2,20,6,3,-1,0,0
6448,53,10,1,3,0,6859,1,0,2,20,6,27,-1,0,0
6449,56,4,0,0,0,0,0,0,2,20,6,10,-1,0,0
6450,40,8,1,0,0,258,0,0,2,20,6,13,-1,0,0
6451,47,10,1,1,0,44,0,0,2,20,6,3,-1,0,0
6452,42,8,2,3,0,4800,0,0,2,20,6,11,-1,0,0
6453,51,8,1,1,0,325,1,0,2,20,6,4,-1,0,0
6454,33,1,0,0,0,118,0,0,2,20,6,4,-1,0,0
6455,50,10,1,1,0,1088,1,0,2,20,6,21,-1,0,0
6456,55,10,2,1,0,11,0,0,2,20,6,2,-1,0,0
6457,57,10,0,1,0,1168,0,0,2,20,6,5,-1,0,0
6458,22,1,2,2,0,39,1,0,2,20,6,3,-1,0,0
6459,53,4,1,1,0,-214,1,0,2,20,6,4,-1,0,0
6460,34,4,0,1,0,853,0,0,2,20,6,12,-1,0,0
6461,35,8,1,1,0,1483,0,0,2,20,6,9,-1,0,0
6462,47,7,1,2,0,3556,1,0,2,20,6,4,-1,0,0
6463,52,3,0,1,0,280,0,0,2,20,6,12,-1,0,0
6464,36,4,1,0,0,-522,1,1,2,20,6,22,-1,0,0
6465,35,7,2,3,0,146,1,0,2,20,6,8,-1,0,0
6466,56,5,1,3,0,0,0,0,2,20,6,8,-1,0,0
6467,42,9,1,2,0,1430,1,1,2,20,6,3,-1,0,0
6468,52,7,0,2,0,-297,1,0,2,20,6,21,-1,0,0
6469,43,9,1,2,0,819,0,0,2,20,6,4,-1,0,0
6470,31,11,1,2,0,0,1,0,2,20,6,16,-1,0,0
6471,27,10,2,1,0,142,1,1,2,20,6,2,-1,0,0
6472,42,0,0,1,0,3253,0,0,2,20,6,7,-1,0,0
6473,45,8,0,0,0,3854,1,0,2,20,6,3,-1,0,0
6474,52,5,2,3,0,0,0,0,2,20,6,2,-1,0,0
6475,49,8,0,1,0,947,0,0,2,20,6,2,-1,0,1
6476,36,7,1,2,0,6999,0,0,2,20,6,2,-1,0,0
6477,36,4,1,1,0,-627,1,1,2,20,6,4,-1,0,0
6478,46,8,0,3,0,3390,0,0,2,20,6,3,-1,0,0
6479,45,7,1,1,0,625,0,0,2,20,6,3,-1,0,0
6480,46,7,1,2,0,5464,0,0,2,20,6,4,-1,0,0
6481,52,4,2,0,0,3421,0,0,2,20,6,8,-1,0,0
6482,57,4,1,0,0,1592,0,1,2,20,6,4,-1,0,0
6483,43,4,2,1,0,740,1,0,2,20,6,2,-1,0,1
6484,43,4,1,0,0,-41,0,0,2,20,6,3,-1,0,0
6485,55,8,2,1,0,1539,0,0,2,20,6,2,-1,0,0
6486,55,3,1,1,0,241,1,0,2,20,6,6,-1,0,0
6487,36,10,1,1,0,1409,1,0,2,20,6,14,-1,0,0
6488,56,10,1,3,0,9246,0,0,2,20,6,3,-1,0,0
6489,29,2,2,1,0,1016,1,0,2,20,6,5,-1,0,0
6490,29,8,1,1,0,356,1,0,2,20,6,5,-1,0,0
6491,37,0,1,3,0,9716,0,0,2,20,6,2,-1,0,0
6492,33,8,1,1,0,2672,0,0,2,20,6,10,-1,0,0
6493,50,5,1,0,1,537,1,0,2,20,6,15,-1,0,0
6494,59,4,1,0,0,2814,0,0,2,20,6,3,-1,0,0
6495,37,10,1,1,0,2765,1,1,2,20,6,3,-1,0,0
6496,34,2,2,1,0,449,1,0,2,20,6,3,-1,0,0
6497,37,8,0,1,0,1062,1,0,2,20,6,4,-1,0,0
6498,41,5,0,1,0,1588,1,1,2,20,6,8,-1,0,0
6499,25,4,2,0,0,553,1,0,2,20,6,3,-1,0,0
6500,46,10,0,2,0,7318,0,0,2,20,6,5,-1,0,0
6501,34,7,0,2,0,563,0,0,2,20,6,4,-1,0,0
6502,54,10,2,2,0,3233,0,0,2,20,6,3,-1,0,0
6503,43,2,1,1,0,0,0,0,2,20,6,12,-1,0,0
6504,60,7,1,2,0,3895,0,1,2,20,6,8,-1,0,0
6505,58,8,1,1,0,0,0,0,2,20,6,3,-1,0,0
6506,42,2,2,1,0,1601,0,0,2,20,6,2,-1,0,0
6507,55,0,0,3,0,1276,0,0,2,20,6,12,-1,0,0
6508,32,4,1,0,0,455,1,0,2,20,6,3,-1,0,0
6509,56,4,1,1,0,277,0,0,2,20,6,13,-1,0,0
6510,30,7,2,2,0,1804,1,0,2,20,6,3,-1,0,0
6511,30,4,1,0,0,209,1,1,2,20,6,31,-1,0,0
6512,37,4,1,1,0,281,0,0,2,20,6,7,-1,0,0
6513,53,3,0,1,0,797,0,0,2,20,6,6,-1,0,0
6514,33,8,1,1,0,322,1,1,2,20,6,4,-1,0,0
6515,34,9,1,2,0,682,1,0,2,20,6,10,-1,0,0
6516,47,4,1,0,0,643,1,0,2,20,6,6,-1,0,0
6517,28,10,2,1,0,157,1,0,2,20,6,3,-1,0,0
6518,49,10,0,1,0,1669,1,0,2,20,6,3,-1,0,0
6519,41,10,2,1,0,1147,1,0,2,20,6,10,-1,0,0
6520,44,10,1,1,0,5597,0,0,2,20,6,3,-1,0,0
6521,54,3,0,0,0,22,0,0,2,20,6,4,-1,0,0
6522,53,0,1,0,0,3166,0,0,2,20,6,12,-1,0,0
6523,28,2,1,1,0,-1049,1,0,2,20,6,2,-1,0,0
6524,58,7,1,2,0,0,0,0,2,20,6,4,-1,0,0
6525,37,4,1,1,0,-1002,1,0,2,20,6,5,-1,0,0
6526,35,2,1,1,0,0,1,0,2,20,6,6,-1,0,0
6527,57,3,1,1,0,1794,0,1,2,20,6,3,-1,0,0
6528,33,7,1,2,0,1256,1,0,2,20,6,29,-1,0,0
6529,44,4,1,0,0,-312,1,0,2,20,6,3,-1,0,0
6530,58,3,1,2,0,324,0,0,2,20,6,4,-1,0,0
6531,47,4,1,1,0,480,0,0,2,20,6,6,-1,0,0
6532,42,4,1,0,0,832,0,0,2,20,6,14,-1,0,0
6533,44,2,1,1,0,10,0,0,2,20,6,2,-1,0,0
6534,49,8,1,1,0,-106,0,1,2,20,6,13,-1,0,0
6535,44,6,2,3,0,5078,0,0,2,20,6,5,-1,0,0
6536,34,4,1,3,0,6,0,0,2,20,6,7,-1,0,0
6537,59,11,1,3,0,2443,0,0,2,20,6,8,-1,0,0
6538,53,3,0,0,0,1126,0,0,2,20,6,3,-1,0,0
6539,47,7,1,2,0,1105,0,0,2,20,6,6,-1,0,0
6540,41,10,1,1,0,0,0,0,2,20,6,2,-1,0,0
6541,37,10,1,1,0,376,0,0,2,20,6,3,-1,0,0
6542,45,10,1,1,0,0,1,1,2,20,6,5,-1,0,0
6543,26,7,2,1,0,311,1,0,2,20,6,13,-1,0,0
6544,51,2,2,1,0,2685,0,0,2,20,6,2,-1,0,0
6545,21,8,1,1,0,-19,1,0,2,20,6,10,-1,0,0
6546,54,7,0,3,0,901,0,0,2,20,6,3,-1,0,0
6547,45,11,1,1,0,11285,0,0,2,20,6,5,-1,0,0
6548,24,6,2,1,0,715,1,0,2,20,6,10,-1,0,0
6549,34,0,1,0,0,622,0,0,2,20,6,5,-1,0,0
6550,52,4,1,1,0,1860,0,0,2,20,6,3,-1,0,0
6551,40,8,1,1,0,405,0,0,2,20,6,3,-1,0,0
6552,33,7,2,2,0,996,0,0,2,20,6,2,-1,0,0
6553,52,9,1,0,0,1750,0,1,2,20,6,5,-1,0,0
6554,48,7,0,2,0,1401,1,0,2,20,6,3,-1,0,0
6555,35,5,1,2,1,-456,1,1,2,20,6,7,-1,0,0
6556,45,9,1,1,0,845,0,0,2,20,6,4,-1,0,0
6557,36,8,2,1,0,1315,0,0,2,20,6,12,-1,0,0
6558,46,4,1,1,0,137,0,0,2,20,6,3,-1,0,0
6559,60,4,1,0,0,703,0,0,2,20,6,7,-1,0,0
6560,56,4,1,1,0,3129,0,0,2,20,6,6,-1,0,0
6561,45,8,2,1,0,1515,0,0,2,20,6,4,-1,0,0
6562,36,4,1,0,0,1679,1,0,2,20,6,18,-1,0,0
6563,44,2,1,1,0,961,0,0,2,20,6,2,-1,0,0
6564,53,4,1,3,0,111,0,0,2,20,6,3,-1,0,0
6565,58,4,1,3,0,703,0,0,2,20,6,3,-1,0,0
6566,50,4,1,1,0,278,0,0,2,20,6,3,-1,0,0
6567,34,7,1,2,0,530,0,0,2,20,6,3,-1,0,0
6568,42,8,1,1,0,548,0,0,2,20,6,2,-1,0,0
6569,53,7,2,2,0,0,0,0,2,20,6,7,-1,0,0
6570,45,8,1,1,0,4,1,0,2,20,6,9,-1,0,0
6571,50,8,1,1,0,901,1,0,2,20,6,6,-1,0,0
6572,44,10,0,3,0,1823,0,0,2,20,6,2,-1,0,0
6573,40,7,1,2,0,10786,0,0,2,20,6,3,-1,0,0
6574,42,4,1,0,0,0,0,0,2,20,6,2,-1,0,0
6575,40,4,1,1,0,1009,1,1,2,20,6,5,-1,0,1
6576,52,10,1,1,0,945,0,0,2,20,6,8,-1,0,0
6577,56,11,1,3,0,361,0,0,2,20,6,7,-1,0,0
6578,58,9,1,0,0,728,0,0,2,20,6,4,-1,0,0
6579,44,7,1,1,0,13054,1,0,2,20,6,7,-1,0,0
6580,31,2,1,1,0,-111,1,1,2,20,6,3,-1,0,0
6581,37,7,1,2,0,0,0,0,2,20,6,4,-1,0,0
6582,27,2,2,2,0,507,1,0,2,20,6,33,-1,0,0
6583,43,7,1,2,0,1451,1,0,2,20,6,12,-1,0,0
6584,42,10,0,2,0,21,1,0,2,20,6,7,-1,0,0
6585,36,8,0,3,0,6360,0,0,2,20,6,2,-1,0,1
6586,41,7,1,2,0,2031,1,0,2,20,6,3,-1,0,0
6587,42,4,1,1,0,525,1,0,2,20,6,6,-1,0,0
6588,56,4,1,1,0,2561,0,0,2,20,6,6,-1,0,0
6589,35,8,2,0,0,3715,1,0,2,20,6,17,-1,0,0
6590,59,0,2,3,0,4639,0,0,2,20,6,5,-1,0,0
6591,46,4,1,1,0,2944,0,0,2,20,6,5,-1,0,0
6592,32,4,1,1,0,2926,1,0,2,20,6,25,-1,0,0
6593,33,4,2,0,0,1772,0,0,2,20,6,7,-1,0,0
6594,45,2,1,3,0,1783,0,0,2,20,6,11,-1,0,0
6595,41,4,2,3,0,387,0,0,2,20,6,10,-1,0,0
6596,58,10,0,1,0,2270,0,0,2,20,6,4,-1,0,0
6597,37,10,1,2,0,122,0,0,2,20,6,5,-1,0,0
6598,43,7,1,0,0,98,0,0,2,20,6,4,-1,0,0
6599,40,6,1,1,0,260,0,0,2,20,6,6,-1,0,0
6600,50,7,1,2,0,0,0,0,2,20,6,4,-1,0,0
6601,40,4,1,1,0,95,0,1,2,20,6,4,-1,0,0
6602,33,7,1,2,0,2316,0,0,2,20,6,3,-1,0,0
6603,42,10,1,1,0,738,0,0,2,20,6,3,-1,0,0
6604,31,4,2,1,0,45,0,0,2,20,6,12,-1,0,0
6605,36,8,1,1,0,503,0,0,2,20,6,4,-1,0,0
6606,35,8,0,1,0,523,0,0,2,20,6,7,-1,0,0
6607,52,4,1,1,0,2276,0,0,2,20,6,3,-1,0,0
6608,33,4,1,1,0,344,1,0,2,20,6,18,-1,0,0
6609,34,6,2,1,0,904,0,0,2,20,6,8,-1,0,0
6610,51,7,2,2,0,1348,1,0,2,20,6,19,-1,0,0
6611,40,2,1,1,0,67,0,1,2,20,6,5,-1,0,0
6612,46,7,0,2,0,-49,1,0,2,20,6,23,-1,0,0
6613,45,10,1,1,0,3492,1,1,2,20,6,4,-1,0,0
6614,56,11,1,3,0,778,0,0,2,20,6,4,-1,0,0
6615,53,4,1,3,0,-491,1,0,2,20,6,4,-1,0,0
6616,51,9,1,1,0,1377,0,0,2,20,6,2,-1,0,0
6617,46,2,1,3,0,2115,1,0,2,20,6,3,-1,0,0
6618,45,4,1,1,0,-35,1,1,2,20,6,24,-1,0,0
6619,33,4,1,1,0,306,0,0,2,20,6,8,-1,0,0
6620,23,8,2,1,0,3856,1,0,2,20,6,28,-1,0,0
6621,40,4,1,1,0,925,1,1,2,20,6,8,-1,0,0
6622,45,1,1,1,0,736,0,0,2,20,6,2,-1,0,0
6623,33,8,0,1,0,1529,0,0,2,20,6,5,-1,0,0
6624,47,7,1,2,0,866,0,0,2,20,6,7,-1,0,0
6625,57,3,1,1,0,573,0,0,2,20,6,11,-1,0,0
6626,48,2,1,0,0,607,0,0,2,20,6,2,-1,0,0
6627,42,7,1,2,0,-1613,1,0,2,20,6,18,-1,0,0
6628,60,9,1,1,0,17339,0,0,2,20,6,11,-1,0,0
6629,45,9,2,0,0,112,0,0,2,20,6,4,-1,0,0
6630,34,1,1,2,0,4145,0,0,2,20,6,4,-1,0,1
6631,27,4,1,1,0,1661,1,0,2,23,6,2,-1,0,0
6632,20,10,2,1,0,4659,1,0,2,23,6,4,-1,0,0
6633,27,4,2,1,1,-580,1,0,2,23,6,2,-1,0,0
6634,58,1,0,1,0,0,0,0,2,23,6,2,-1,0,0
6635,47,7,1,2,0,2716,0,0,2,23,6,4,-1,0,0
6636,43,7,1,2,0,149,1,0,2,23,6,2,-1,0,1
6637,46,8,1,1,0,1400,0,0,2,23,6,2,-1,0,0
6638,48,7,2,2,0,940,0,0,2,23,6,3,-1,0,0
6639,40,7,1,2,1,-1036,1,1,2,23,6,2,-1,0,0
6640,32,10,1,1,0,1,1,0,2,24,6,5,-1,0,0
6641,31,4,2,2,0,350,1,0,2,24,6,5,-1,0,0
6642,42,0,1,1,0,341,0,0,2,24,6,3,-1,0,0
6643,34,4,1,1,0,56,0,0,2,24,6,6,-1,0,0
6644,60,7,1,3,0,1046,1,0,2,24,6,3,-1,0,0
6645,44,7,1,0,0,107,0,0,2,24,6,3,-1,0,0
6646,50,2,2,1,0,1318,0,1,2,24,6,3,-1,0,0
6647,42,0,1,0,0,1343,1,0,2,24,6,3,-1,0,0
6648,23,4,2,0,0,52,1,0,2,24,6,2,-1,0,1
6649,29,10,1,2,0,1197,1,0,2,24,6,3,-1,0,0
6650,53,4,1,1,0,3815,0,0,2,24,6,3,-1,0,0
6651,33,2,1,1,0,8652,1,0,2,24,6,6,-1,0,0
6652,53,4,1,1,0,21522,0,0,2,24,6,4,-1,0,0
6653,23,5,2,2,0,0,0,0,2,25,6,1,-1,0,0
6654,27,4,1,1,0,214,1,1,2,25,6,5,-1,0,0
6655,57,10,2,2,0,711,0,0,2,25,6,1,-1,0,0
6656,49,0,1,0,0,57,0,1,2,25,6,1,-1,0,0
6657,32,10,1,1,0,1,0,1,2,25,6,1,-1,0,0
6658,47,3,1,0,0,-468,0,1,2,25,6,1,-1,0,0
6659,32,2,2,1,0,1,0,0,2,25,6,1,-1,0,0
6660,42,9,1,2,0,-266,0,1,2,25,6,1,-1,0,0
6661,46,10,0,1,0,129,0,0,2,25,6,2,-1,0,0
6662,58,4,0,1,0,314,0,0,2,25,6,2,-1,0,0
6663,56,0,1,1,0,594,1,1,2,25,6,1,-1,0,0
6664,29,1,1,1,0,3242,0,0,2,25,6,2,-1,0,0
6665,42,7,2,2,0,433,1,0,2,25,6,2,-1,0,0
6666,43,4,1,0,0,720,0,0,2,25,6,8,-1,0,0
6667,45,2,1,1,0,400,1,1,2,25,6,5,-1,0,0
6668,50,2,1,1,0,0,1,1,2,26,6,2,-1,0,0
6669,34,4,1,1,0,74,1,0,2,26,6,2,-1,0,0
6670,30,2,1,1,0,159,0,1,2,26,6,1,-1,0,0
6671,30,2,2,2,0,328,1,1,2,26,6,1,-1,0,0
6672,60,3,0,2,0,1349,0,1,2,26,6,2,-1,0,0
6673,28,10,1,2,0,526,1,1,2,26,6,3,-1,0,1
6674,52,8,1,1,0,-1,0,1,2,26,6,3,-1,0,0
6675,48,4,1,1,0,341,1,1,2,26,6,3,-1,0,0
6676,26,4,1,0,0,702,1,0,2,26,6,2,-1,0,0
6677,44,10,1,1,0,-153,0,1,2,26,6,1,-1,0,0
6678,34,4,1,1,0,2103,0,1,2,26,6,1,-1,0,0
6679,28,8,2,1,0,1881,0,1,2,26,6,1,-1,0,0
6680,41,2,0,1,0,303,0,0,2,26,6,2,-1,0,0
6681,26,4,1,1,0,196,1,0,2,26,6,7,-1,0,0
6682,51,8,1,1,0,0,0,1,2,26,6,3,-1,0,0
6683,45,4,1,0,0,71,0,0,2,26,6,2,-1,0,0
6684,55,0,1,0,0,43,0,1,2,26,6,3,-1,0,0
6685,33,7,1,2,0,24,1,0,2,26,6,2,-1,0,0
6686,47,9,1,1,0,0,0,0,2,26,6,8,-1,0,0
6687,23,4,2,0,0,6100,1,0,2,26,6,2,-1,0,0
6688,32,4,1,0,0,5299,1,0,2,26,6,5,-1,0,0
6689,25,4,1,0,0,-413,0,1,2,27,6,6,-1,0,1
6690,30,2,1,1,0,187,0,1,2,27,6,3,-1,0,0
6691,47,8,1,1,0,1160,1,0,2,27,6,4,-1,0,0
6692,25,10,1,1,0,594,1,0,2,27,6,4,-1,0,0
6693,30,4,0,3,0,291,1,1,2,27,6,6,-1,0,0
6694,27,10,1,2,0,-722,0,1,2,27,6,4,-1,0,0
6695,24,4,1,1,0,1128,1,1,2,27,6,3,-1,0,0
6696,19,4,2,1,0,820,1,0,2,27,6,2,-1,0,0
6697,43,7,1,2,0,544,1,0,2,27,6,6,-1,0,0
6698,58,8,1,0,0,65,0,0,2,27,6,1,-1,0,0
6699,23,4,2,3,0,373,1,0,2,27,6,2,-1,0,0
6700,57,4,1,0,0,-238,0,0,2,27,6,1,-1,0,0
6701,37,10,1,1,0,0,0,1,2,27,6,1,-1,0,0
6702,55,3,2,0,0,700,0,1,2,27,6,1,-1,0,0
6703,31,4,2,0,0,837,1,0,2,27,6,8,-1,0,0
6704,49,10,1,1,1,-1680,1,1,2,27,6,4,-1,0,0
6705,51,4,1,2,0,84,0,1,2,27,6,1,-1,0,0
6706,42,2,0,1,0,23,0,1,2,27,6,1,-1,0,0
6707,60,3,0,0,0,95,0,1,2,27,6,1,-1,0,0
6708,29,4,1,0,0,-423,1,1,2,27,6,2,-1,0,0
6709,32,10,1,1,0,2019,1,1,2,27,6,1,-1,0,0
6710,27,2,2,1,0,11,0,0,2,27,6,1,-1,0,0
6711,51,8,1,1,0,144,0,1,2,27,6,2,-1,0,0
6712,60,4,1,0,0,109,0,0,2,27,6,5,-1,0,0
6713,52,4,2,1,0,2430,1,1,2,27,6,3,-1,0,0
6714,22,8,2,1,0,11,1,0,2,27,6,4,-1,0,0
6715,55,4,1,0,0,-79,0,1,2,27,6,3,-1,0,0
6716,32,2,2,1,0,-478,1,1,2,27,6,4,-1,0,0
6717,37,8,1,0,0,324,1,0,2,30,6,4,-1,0,0
6718,52,7,1,0,0,798,1,0,2,30,6,2,-1,0,0
6719,49,2,0,1,0,2169,1,0,2,30,6,3,-1,0,0
6720,24,8,2,1,0,-72,1,0,2,30,6,9,-1,0,0
6721,35,10,0,1,0,1309,0,1,2,30,6,2,-1,0,0
6722,26,9,2,1,0,-395,1,0,2,30,6,4,-1,0,0
6723,33,10,1,2,0,1526,1,0,2,30,6,4,-1,0,0
6724,47,4,1,1,0,323,0,0,2,30,6,1,-1,0,0
6725,31,8,1,1,0,740,0,1,2,30,6,3,-1,0,0
6726,36,4,2,0,0,116,0,1,2,30,6,1,-1,0,0
6727,49,4,1,0,0,230,0,1,2,30,6,1,-1,0,0
6728,35,9,1,2,0,0,0,1,2,30,6,1,-1,0,0
6729,45,2,2,1,0,-342,0,1,2,30,6,1,-1,0,0
6730,31,4,1,0,0,276,0,0,2,30,6,2,-1,0,0
6731,56,10,1,2,0,3082,1,1,2,30,6,3,-1,0,0
6732,25,4,2,0,0,1128,1,0,2,30,6,4,-1,0,0
6733,57,3,1,1,0,0,0,1,2,30,6,2,-1,0,0
6734,37,10,1,1,0,-54,1,1,2,30,6,4,-1,0,0
6735,59,3,1,1,1,49,0,1,2,1,5,4,-1,0,0
6736,41,8,1,1,0,138,1,0,2,1,5,3,-1,0,0
6737,28,4,1,1,0,365,0,0,2,1,5,4,-1,0,0
6738,44,2,2,2,0,10,0,0,2,1,5,2,-1,0,0
6739,41,4,2,1,0,75,1,0,2,1,5,9,-1,0,1
6740,33,10,1,1,0,251,1,1,2,1,5,3,-1,0,0
6741,37,4,1,1,0,971,1,1,2,1,5,3,-1,0,0
6742,37,8,2,1,0,-106,0,0,2,1,5,4,-1,0,0
6743,54,2,1,1,0,9,0,1,2,1,5,1,-1,0,0
6744,57,0,1,0,0,53,0,0,2,1,5,3,-1,0,0
6745,27,8,2,3,0,33,0,0,2,1,5,1,-1,0,0
6746,29,8,1,2,1,-90,0,1,2,1,5,1,-1,0,0
6747,59,10,1,1,0,6,0,1,2,1,5,1,-1,0,0
6748,59,10,1,1,0,358,0,0,2,1,5,2,-1,0,0
6749,49,0,1,0,0,935,0,1,2,1,5,1,-1,0,0
6750,33,4,0,0,0,0,0,0,2,1,5,1,-1,0,0
6751,28,7,1,2,0,49,1,1,2,1,5,1,-1,0,0
6752,43,2,2,1,0,91,0,1,2,1,5,2,-1,0,0
6753,45,1,0,0,1,-249,1,1,2,1,5,1,-1,0,0
6754,36,7,1,2,0,-585,1,0,2,1,5,4,-1,0,0
6755,29,2,2,1,0,43,0,0,2,1,5,1,-1,0,0
6756,27,9,2,2,0,392,0,1,2,1,5,1,-1,0,0
6757,31,2,1,2,0,205,0,0,2,1,5,2,-1,0,0
6758,24,10,0,2,0,-70,0,1,2,1,5,2,-1,0,0
6759,29,7,1,2,0,84,0,1,2,1,5,1,-1,0,0
6760,45,10,2,2,0,2099,0,1,2,1,5,1,-1,0,0
6761,35,10,2,2,0,0,0,0,2,1,5,2,-1,0,1
6762,44,10,2,1,0,27,0,0,2,1,5,2,-1,0,0
6763,25,10,2,1,0,158,0,0,2,1,5,2,-1,0,1
6764,28,2,1,2,0,1717,0,1,2,2,5,2,-1,0,0
6765,33,2,1,1,0,907,0,1,2,2,5,4,-1,0,0
6766,27,10,2,2,0,101,0,0,2,2,5,4,-1,0,0
6767,33,9,1,1,0,28,0,1,2,2,5,3,-1,0,0
6768,28,8,2,1,1,0,0,1,2,2,5,3,-1,0,0
6769,45,10,2,1,0,52,0,1,2,2,5,3,-1,0,0
6770,50,8,1,0,0,-15,0,1,2,2,5,1,-1,0,0
6771,33,3,2,1,0,527,0,1,2,2,5,3,-1,0,0
6772,41,8,1,1,0,0,1,0,2,2,5,1,-1,0,0
6773,35,8,2,0,0,0,0,1,2,2,5,1,-1,0,0
6774,36,2,1,1,0,70,0,1,2,2,5,1,-1,0,0
6775,50,7,1,2,0,830,0,0,2,2,5,2,-1,0,0
6776,44,10,1,1,0,1,0,1,2,2,5,3,-1,0,0
6777,41,5,1,2,0,-81,0,1,2,2,5,3,-1,0,0
6778,45,10,0,3,1,-25,0,1,2,3,5,3,-1,0,0
6779,25,2,2,1,0,585,0,0,2,3,5,3,-1,0,0
6780,54,8,1,1,0,-165,0,1,2,3,5,1,-1,0,0
6781,54,1,1,2,0,0,0,1,2,3,5,1,-1,0,0
6782,50,7,1,1,0,5,0,0,2,3,5,1,-1,0,0
6783,25,2,0,1,0,2,0,1,2,3,5,1,-1,0,0
6784,27,8,2,1,0,84,0,1,2,3,5,3,-1,0,1
6785,31,4,1,1,0,285,0,1,2,3,5,1,-1,0,0
6786,53,8,0,1,1,0,0,1,2,3,5,10,-1,0,0
6787,56,2,1,1,0,20,0,0,2,3,5,1,-1,0,0
6788,33,8,1,1,0,1659,1,0,2,3,5,1,-1,0,0
6789,50,2,1,1,0,-221,0,1,2,3,5,1,-1,0,0
6790,36,8,1,1,0,304,0,1,2,3,5,1,-1,0,0
6791,40,8,0,1,0,1155,0,1,2,3,5,1,-1,0,0
6792,33,10,0,1,0,2,0,0,2,3,5,1,-1,0,0
6793,31,8,1,1,0,114,0,1,2,3,5,1,-1,0,1
6794,47,4,1,0,0,-187,0,0,2,3,5,1,-1,0,0
6795,35,8,2,1,0,-244,0,0,2,3,5,1,-1,0,0
6796,60,4,1,0,0,241,0,1,2,3,5,3,-1,0,0
6797,51,4,2,0,0,60,0,0,2,3,5,1,-1,0,0
6798,47,10,1,1,0,-149,0,1,2,3,5,1,-1,0,0
6799,40,4,1,1,0,-313,1,0,2,3,5,2,-1,0,0
6800,29,9,1,1,1,0,0,1,2,3,5,3,-1,0,0
